reaction_id	reaction_name	stoichiometric_equation	reversible	compartment	pathway_branch	assignment_type	gene_reaction_rule	best_gene	best_locus	enzyme_family	EC_number	KEGG_ID	BioCyc_ID	transcript_log2FC_AD	transcript_padj_AD	proteomics_status	omics_support	biopax_source	balance_status	notes
rxn10404_c0	fatty-acid--CoA ligase (Iso-C14:0)	cpd00002_c0 + cpd00010_c0 + cpd11430_c0 --> cpd00012_c0 + cpd00018_c0 + cpd15803_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_locus_assignment	6.2.1.3		rxn10404				no_support		balanced	
rxn10405_c0	fatty-acid--CoA ligase (anteiso-C15:0)	cpd00002_c0 + cpd00010_c0 + cpd11438_c0 --> cpd00012_c0 + cpd00018_c0 + cpd15805_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_locus_assignment	6.2.1.3		rxn10405				no_support		balanced	
rxn10406_c0	fatty-acid--CoA ligase (Iso-C15:0)	cpd00002_c0 + cpd00010_c0 + cpd11436_c0 --> cpd00012_c0 + cpd00018_c0 + cpd15804_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_locus_assignment	6.2.1.3		rxn10406				no_support		balanced	
rxn10407_c0	fatty-acid--CoA ligase (Iso-C16:0)	cpd00002_c0 + cpd00010_c0 + cpd11440_c0 --> cpd00012_c0 + cpd00018_c0 + cpd15806_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_locus_assignment	6.2.1.3		rxn10407				no_support		balanced	
rxn10409_c0	fatty-acid--CoA ligase (Iso-C17:0)	cpd00002_c0 + cpd00010_c0 + cpd11431_c0 --> cpd00012_c0 + cpd00018_c0 + cpd15801_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_1_2371188_2372846	contig_locus_assignment	6.2.1.3		rxn10409				no_support		balanced	
rxn10432_c0	R08198	cpd00003_c0 + cpd02041_c0 <=> cpd00004_c0 + cpd00024_c0 + cpd00067_c0	True	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4197935_4199161	contig_1_4197935_4199161	contig_1_4197935_4199161	contig_locus_assignment	1.1.1.399		META:RXN-16701				no_support		balanced	
rxn10440_c0	archaetidylserine decarboxylase	cpd00067_c0 + cpd15861_c0 --> cpd00011_c0 + cpd15858_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_locus_assignment	4.1.1.65		META:RXN-14406				no_support		balanced	
rxn10447_c0	calcium transport via ABC system	cpd00001_c0 + cpd00002_c0 + cpd00063_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00063_c0 + cpd00067_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1572662_1574659 or contig_1_2600379_2597974	contig_1_1572662_1574659	contig_1_1572662_1574659	contig_locus_assignment			META:TRANS-RXN-193				no_support		balanced	
rxn10453_c0	cadmium transport in via ABC system	cpd00001_c0 + cpd00002_c0 + cpd01012_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd01012_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2497299_2495716 or contig_1_2600379_2597974 or contig_1_3277919_3275655	contig_1_2497299_2495716	contig_1_2497299_2495716	contig_locus_assignment			rxn10453				no_support		balanced	
rxn10457_c0	CDP-2-O-(3'-hydroxy)geranyl-3-O-geranyl-sn-glycerol synthase	cpd00052_c0 + cpd15812_c0 --> cpd00012_c0 + cpd15811_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.7.7.41		rxn10457				no_support		balanced	
rxn10470_c0	Methanethiol Transport	cpd00324_e0 <=> cpd00324_c0	True	c0,e0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN			rxn10470				no_support		balanced	
rxn10471_c0	Methane Transport	cpd01024_e0 <=> cpd01024_c0	True	c0,e0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN			META:TRANS-RXN0-526				no_support		balanced	
rxn10480_c0	CO transporter via diffusion	cpd00067_e0 + cpd00204_c0 <=> cpd00067_c0 + cpd00204_e0	True	c0,e0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN			META:TRANS-RXN0-556				no_support		balanced	
rxn10481_c0	Copper transport via ABC system	cpd00001_c0 + cpd00002_c0 + cpd00058_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00058_c0 + cpd00067_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2497446_2495722 or contig_1_2600379_2597974 or contig_1_3277919_3275655 or contig_1_4529402_4528233	contig_1_2497446_2495722	contig_1_2497446_2495722	contig_locus_assignment			rxn10481				no_support		balanced	
rxn10504_c0	2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one:NAD+ 1'-oxidoreductase	cpd00004_c0 + cpd00067_c0 + cpd00957_c0 --> cpd00003_c0 + cpd15807_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	1.1.1.302	R09375	META:RXN-10057				no_support		balanced	
rxn10505_c0	2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one:NADP+ 1'-oxidoreductase	cpd00005_c0 + cpd00067_c0 + cpd00957_c0 --> cpd00006_c0 + cpd15807_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	1.1.1.302	R09376	META:RXN-14171				no_support		balanced	
rxn10506_c0	2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase	cpd00001_c0 + cpd00067_c0 + cpd15807_c0 --> cpd00013_c0 + cpd02720_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1333973_1335079	contig_1_1333973_1335079	contig_1_1333973_1335079	contig_locus_assignment	3.5.4.26	R09377	META:RXN-10058				no_support		balanced	
rxn10543_c0	tetrahydromethanopterin:alpha-L-glutamate ligase (ADP-forming)	cpd00002_c0 + cpd00023_c0 + cpd00895_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd15884_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	6.3.2.33	R09594	META:RXN-11103				no_support		balanced	
rxn10553_c0	hydroxyarchaetidylserine decarboxylase	cpd00067_c0 + cpd15820_c0 --> cpd00011_c0 + cpd15817_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_1_4420096_4420953	contig_locus_assignment	4.1.1.65		rxn10553				no_support		balanced	
rxn10559_c0	ydroxyphenylacetate transport in via proton symporter	cpd00067_e0 + cpd00489_e0 <=> cpd00067_c0 + cpd00489_c0	True	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_771354_772541	contig_1_771354_772541	contig_1_771354_772541	contig_locus_assignment			rxn10559				no_support		balanced	
rxn10570_c0	Methanol diffusion	cpd00116_e0 <=> cpd00116_c0	True	c0,e0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN			META:TRANS-RXN0-459				no_support		balanced	
rxn10577_c0	Nitrogen exchange, diffusion	cpd00528_e0 <=> cpd00528_c0	True	c0,e0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN			rxn10577				no_support		balanced	
rxn10582_c0	Nicotinate-nucleotide 5-hydroxybenzimidazole phosphoribosyltransferase	cpd00873_c0 + cpd15825_c0 --> cpd00067_c0 + cpd00218_c0 + cpd15826_c0	False	c0	generic_metabolism	KNOWN_LC6_GENE	contig_1_4026544_4025525	contig_1_4026544_4025525	contig_1_4026544_4025525	contig_locus_assignment	2.4.2.21		rxn10582				no_support		balanced	
rxn10583_c0	nucleoside triphosphate phosphohydrolase	cpd00001_c0 + cpd00115_c0 --> cpd00009_c0 + cpd00067_c0 + cpd00177_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.6.1.15		META:RXN-14214				no_support		balanced	
rxn10584_c0	nucleoside triphosphate phosphohydrolase	cpd00001_c0 + cpd00356_c0 --> cpd00009_c0 + cpd00067_c0 + cpd00533_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.6.1.15		META:RXN-14216				no_support		balanced	
rxn10785_c0	(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 7 isopentenyl units)	7.0 cpd00113_c0 + cpd00350_c0 --> 7.0 cpd00012_c0 + 7.0 cpd00067_c0 + cpd02746_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	2.5.1.91	R09249	META:RXN-9106				no_support		balanced	
rxn10817_c0	maltooligosyltrehalose trehalohydrolase	cpd00001_c0 + cpd15993_c0 --> cpd00794_c0 + cpd15495_c0	False	c0	generic_metabolism	ORPHAN_REACTION		ORPHAN	ORPHAN	ORPHAN	3.2.1.141		rxn10817				no_support		balanced	
rxn10818_c0	L-lactate transport out via proton antiport	cpd00067_e0 + cpd00159_c0 --> cpd00067_c0 + cpd00159_e0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1150459_1149908 or contig_1_3459005_3460573	contig_1_1150459_1149908	contig_1_1150459_1149908	contig_locus_assignment			rxn10818				no_support		balanced	
rxn10820_c0	TRANS-RXN-188.ce	cpd00205_c0 + cpd00971_e0 --> cpd00205_e0 + cpd00971_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1082219_1083937 or contig_1_109397_108090 or contig_1_1916981_1915416 or contig_1_22393_23796 or contig_1_26926_25550 or contig_1_28407_27001 or contig_1_3005697_3006839 or contig_1_3230663_3228729 or contig_1_3321103_3319190 or contig_1_3515474_3513753 or contig_1_3625132_3623972 or contig_1_4053557_4054477	contig_1_1082219_1083937	contig_1_1082219_1083937	contig_locus_assignment			META:TRANS-RXN-188				no_support		balanced	
rxn10822_c0	L-arabinose transport via ABC system	cpd00001_c0 + cpd00002_c0 + cpd00185_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00185_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2639090_2637594	contig_1_2639090_2637594	contig_1_2639090_2637594	contig_locus_assignment			rxn10822				no_support		balanced	
rxn10832_c0	CoA transporter	cpd00010_e0 <=> cpd00010_c0	True	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_1_2371200_2372852	contig_locus_assignment			rxn10832				no_support		balanced	
rxn10833_c0	ATP phosphohydrolase (disaccharide-importing)	cpd00001_c0 + cpd00002_c0 + cpd15494_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd15494_c0	False	c0,e0	generic_metabolism	KNOWN_LC6_GENE	contig_1_1191508_1190789 or contig_1_3689610_3688510	contig_1_1191508_1190789	contig_1_1191508_1190789	contig_locus_assignment	3.6.3.18; 7.5.2.2		rxn10833				no_support		balanced	
